row,column,original,fixed,reason
5960,mean_diastolic_bp,86.33125,86.33,小数桁丸め
5962,mean_diastolic_bp,78.76428571,78.76,小数桁丸め
5963,mean_diastolic_bp,79.27333333,79.27,小数桁丸め
5964,mean_diastolic_bp,82.50142857,82.50,小数桁丸め
5965,mean_diastolic_bp,82.57857143,82.58,小数桁丸め
5966,mean_diastolic_bp,83.90714286,83.91,小数桁丸め
5967,mean_diastolic_bp,73.345,73.35,小数桁丸め
5968,mean_diastolic_bp,73.01833333,73.02,小数桁丸め
5969,mean_diastolic_bp,79.07555556,79.08,小数桁丸め
5970,mean_diastolic_bp,87.426,87.43,小数桁丸め
5971,mean_diastolic_bp,75.06666667,75.07,小数桁丸め
5972,mean_diastolic_bp,75.91857143,75.92,小数桁丸め
5973,mean_diastolic_bp,94.35857143,94.36,小数桁丸め
5974,mean_diastolic_bp,74.34142857,74.34,小数桁丸め
5975,mean_diastolic_bp,80.866,80.87,小数桁丸め
5976,mean_diastolic_bp,79.39444444,79.39,小数桁丸め
5977,mean_diastolic_bp,65.10333333,65.10,小数桁丸め
5978,mean_diastolic_bp,72.054,72.05,小数桁丸め
5979,mean_diastolic_bp,90.71571429,90.72,小数桁丸め
5980,mean_diastolic_bp,73.35888889,73.36,小数桁丸め
5981,mean_diastolic_bp,70.32333333,70.32,小数桁丸め
5982,mean_diastolic_bp,84.14555556,84.15,小数桁丸め
5984,mean_diastolic_bp,81.38375,81.38,小数桁丸め
5985,mean_diastolic_bp,83.21142857,83.21,小数桁丸め
5986,mean_diastolic_bp,92.65125,92.65,小数桁丸め
5988,mean_diastolic_bp,81.26222222,81.26,小数桁丸め
5989,mean_diastolic_bp,77.35666667,77.36,小数桁丸め
5990,mean_diastolic_bp,85.51333333,85.51,小数桁丸め
5991,mean_diastolic_bp,83.91285714,83.91,小数桁丸め
5992,mean_diastolic_bp,82.248,82.25,小数桁丸め
5993,mean_diastolic_bp,77.13714286,77.14,小数桁丸め
5994,mean_diastolic_bp,75.098,75.10,小数桁丸め
5995,mean_diastolic_bp,70.828,70.83,小数桁丸め
5996,mean_diastolic_bp,83.93625,83.94,小数桁丸め
5997,mean_diastolic_bp,82.4625,82.46,小数桁丸め
5998,mean_diastolic_bp,87.15142857,87.15,小数桁丸め
5999,mean_diastolic_bp,70.28111111,70.28,小数桁丸め
6000,mean_diastolic_bp,93.175,93.18,小数桁丸め
6001,mean_diastolic_bp,74.66857143,74.67,小数桁丸め
6002,mean_diastolic_bp,65.035,65.04,小数桁丸め
6003,mean_diastolic_bp,77.20833333,77.21,小数桁丸め
6004,mean_diastolic_bp,74.61555556,74.62,小数桁丸め
6005,mean_diastolic_bp,70.85875,70.86,小数桁丸め
6006,mean_diastolic_bp,74.02625,74.03,小数桁丸め
6008,mean_diastolic_bp,87.222,87.22,小数桁丸め
6009,mean_diastolic_bp,86.796,86.80,小数桁丸め
6010,mean_diastolic_bp,85.37714286,85.38,小数桁丸め
6011,mean_diastolic_bp,82.005,82.01,小数桁丸め
6012,mean_diastolic_bp,74.29375,74.29,小数桁丸め
6013,mean_diastolic_bp,80.28375,80.28,小数桁丸め
6015,mean_diastolic_bp,79.39444444,79.39,小数桁丸め
6016,mean_diastolic_bp,84.14857143,84.15,小数桁丸め
6017,mean_diastolic_bp,76.43833333,76.44,小数桁丸め
6018,mean_diastolic_bp,77.518,77.52,小数桁丸め
6019,mean_diastolic_bp,72.71166667,72.71,小数桁丸め
6020,mean_diastolic_bp,77.13833333,77.14,小数桁丸め
6021,mean_diastolic_bp,77.54555556,77.55,小数桁丸め
6022,mean_diastolic_bp,75.16222222,75.16,小数桁丸め
6023,mean_diastolic_bp,83.91222222,83.91,小数桁丸め
6024,mean_diastolic_bp,75.73857143,75.74,小数桁丸め
6026,mean_diastolic_bp,77.6975,77.70,小数桁丸め
6027,mean_diastolic_bp,83.02833333,83.03,小数桁丸め
6028,mean_diastolic_bp,88.612,88.61,小数桁丸め
6029,mean_diastolic_bp,65.10333333,65.10,小数桁丸め
6030,mean_diastolic_bp,74.605,74.61,小数桁丸め
6031,mean_diastolic_bp,73.476,73.48,小数桁丸め
6032,mean_diastolic_bp,98.84666667,98.85,小数桁丸め
6033,mean_diastolic_bp,81.734,81.73,小数桁丸め
6034,mean_diastolic_bp,79.7725,79.77,小数桁丸め
6036,mean_diastolic_bp,68.4825,68.48,小数桁丸め
6037,mean_diastolic_bp,86.675,86.68,小数桁丸め
6038,mean_diastolic_bp,74.97111111,74.97,小数桁丸め
6040,mean_diastolic_bp,70.30222222,70.30,小数桁丸め
6042,mean_diastolic_bp,86.33125,86.33,小数桁丸め
6043,mean_diastolic_bp,73.76125,73.76,小数桁丸め
6044,mean_diastolic_bp,69.29333333,69.29,小数桁丸め
6045,mean_diastolic_bp,82.57857143,82.58,小数桁丸め
6046,mean_diastolic_bp,81.08875,81.09,小数桁丸め
6047,mean_diastolic_bp,75.47714286,75.48,小数桁丸め
6048,mean_diastolic_bp,80.592,80.59,小数桁丸め
6049,mean_diastolic_bp,77.45833333,77.46,小数桁丸め
6050,mean_diastolic_bp,94.09833333,94.10,小数桁丸め
6051,mean_diastolic_bp,89.58125,89.58,小数桁丸め
6052,mean_diastolic_bp,88.73222222,88.73,小数桁丸め
6053,mean_diastolic_bp,78.92833333,78.93,小数桁丸め
6055,mean_diastolic_bp,87.08375,87.08,小数桁丸め
6056,mean_diastolic_bp,76.90142857,76.90,小数桁丸め
6057,mean_diastolic_bp,81.85625,81.86,小数桁丸め
6059,mean_diastolic_bp,76.25833333,76.26,小数桁丸め
6061,mean_diastolic_bp,83.78571429,83.79,小数桁丸め
6062,mean_diastolic_bp,80.51857143,80.52,小数桁丸め
6063,mean_diastolic_bp,99.03333333,99.03,小数桁丸め
6064,mean_diastolic_bp,83.41142857,83.41,小数桁丸め
6065,mean_diastolic_bp,72.85285714,72.85,小数桁丸め
6066,mean_diastolic_bp,75.02833333,75.03,小数桁丸め
6067,mean_diastolic_bp,92.74714286,92.75,小数桁丸め
6068,mean_diastolic_bp,69.6875,69.69,小数桁丸め
6069,mean_diastolic_bp,73.98333333,73.98,小数桁丸め
6071,mean_diastolic_bp,81.51833333,81.52,小数桁丸め
6072,mean_diastolic_bp,82.355,82.36,小数桁丸め
6073,mean_diastolic_bp,74.34142857,74.34,小数桁丸め
6074,mean_diastolic_bp,66.39333333,66.39,小数桁丸め
6076,mean_diastolic_bp,68.54428571,68.54,小数桁丸め
6079,mean_diastolic_bp,77.7125,77.71,小数桁丸め
6080,mean_diastolic_bp,87.17571429,87.18,小数桁丸め
6081,mean_diastolic_bp,75.84428571,75.84,小数桁丸め
6082,mean_diastolic_bp,77.55833333,77.56,小数桁丸め
6083,mean_diastolic_bp,82.35875,82.36,小数桁丸め
6084,mean_diastolic_bp,65.12166667,65.12,小数桁丸め
6085,mean_diastolic_bp,80.69285714,80.69,小数桁丸め
6087,mean_diastolic_bp,91.60333333,91.60,小数桁丸め
6088,mean_diastolic_bp,74.61555556,74.62,小数桁丸め
6089,mean_diastolic_bp,78.65333333,78.65,小数桁丸め
6090,mean_diastolic_bp,84.30888889,84.31,小数桁丸め
6091,mean_diastolic_bp,78.028,78.03,小数桁丸め
6092,mean_diastolic_bp,76.95571429,76.96,小数桁丸め
6093,mean_diastolic_bp,85.83166667,85.83,小数桁丸め
6094,mean_diastolic_bp,82.22833333,82.23,小数桁丸め
6096,mean_diastolic_bp,75.47714286,75.48,小数桁丸め
6097,mean_diastolic_bp,80.20333333,80.20,小数桁丸め
6098,mean_diastolic_bp,53.8675,53.87,小数桁丸め
6099,mean_diastolic_bp,79.67111111,79.67,小数桁丸め
6100,mean_diastolic_bp,78.546,78.55,小数桁丸め
6101,mean_diastolic_bp,70.484,70.48,小数桁丸め
6102,mean_diastolic_bp,57.43625,57.44,小数桁丸め
6103,mean_diastolic_bp,72.232,72.23,小数桁丸め
6104,mean_diastolic_bp,91.52571429,91.53,小数桁丸め
6106,mean_diastolic_bp,75.57166667,75.57,小数桁丸め
6107,mean_diastolic_bp,70.30222222,70.30,小数桁丸め
6108,mean_diastolic_bp,81.87625,81.88,小数桁丸め
6109,mean_diastolic_bp,88.73222222,88.73,小数桁丸め
6110,mean_diastolic_bp,64.974,64.97,小数桁丸め
6112,mean_diastolic_bp,87.02166667,87.02,小数桁丸め
6113,mean_diastolic_bp,61.7625,61.76,小数桁丸め
6114,mean_diastolic_bp,81.1075,81.11,小数桁丸め
6115,mean_diastolic_bp,73.84571429,73.85,小数桁丸め
6116,mean_diastolic_bp,75.484,75.48,小数桁丸め
6117,mean_diastolic_bp,80.794,80.79,小数桁丸め
6118,mean_diastolic_bp,77.312,77.31,小数桁丸め
6119,mean_diastolic_bp,85.70875,85.71,小数桁丸め
6120,mean_diastolic_bp,82.73142857,82.73,小数桁丸め
6121,mean_diastolic_bp,77.35625,77.36,小数桁丸め
6123,mean_diastolic_bp,72.378,72.38,小数桁丸め
6124,mean_diastolic_bp,65.655,65.66,小数桁丸め
6125,mean_diastolic_bp,81.885,81.89,小数桁丸め
6126,mean_diastolic_bp,86.855,86.86,小数桁丸め
6127,mean_diastolic_bp,86.18888889,86.19,小数桁丸め
6128,mean_diastolic_bp,82.21666667,82.22,小数桁丸め
6129,mean_diastolic_bp,73.272,73.27,小数桁丸め
6130,mean_diastolic_bp,78.475,78.48,小数桁丸め
6131,mean_diastolic_bp,78.90714286,78.91,小数桁丸め
6132,mean_diastolic_bp,80.53714286,80.54,小数桁丸め
6133,mean_diastolic_bp,77.375,77.38,小数桁丸め
6134,mean_diastolic_bp,65.2175,65.22,小数桁丸め
6136,mean_diastolic_bp,84.41857143,84.42,小数桁丸め
6137,mean_diastolic_bp,93.82857143,93.83,小数桁丸め
6138,mean_diastolic_bp,80.52714286,80.53,小数桁丸め
6139,mean_diastolic_bp,79.67111111,79.67,小数桁丸め
6140,mean_diastolic_bp,82.74142857,82.74,小数桁丸め
6142,mean_diastolic_bp,80.14333333,80.14,小数桁丸め
6143,mean_diastolic_bp,79.25166667,79.25,小数桁丸め
6144,mean_diastolic_bp,75.24777778,75.25,小数桁丸め
6145,mean_diastolic_bp,82.50571429,82.51,小数桁丸め
6146,mean_diastolic_bp,71.56777778,71.57,小数桁丸め
6147,mean_diastolic_bp,82.62444444,82.62,小数桁丸め
6148,mean_diastolic_bp,74.99833333,75.00,小数桁丸め
6149,mean_diastolic_bp,86.0325,86.03,小数桁丸め
6151,mean_diastolic_bp,76.25444444,76.25,小数桁丸め
6152,mean_diastolic_bp,65.10333333,65.10,小数桁丸め
6153,mean_diastolic_bp,72.13428571,72.13,小数桁丸め
6154,mean_diastolic_bp,84.17285714,84.17,小数桁丸め
6155,mean_diastolic_bp,91.39428571,91.39,小数桁丸め
6156,mean_diastolic_bp,71.60285714,71.60,小数桁丸め
6157,mean_diastolic_bp,86.42666667,86.43,小数桁丸め
6159,mean_diastolic_bp,88.30875,88.31,小数桁丸め
6160,mean_diastolic_bp,75.676,75.68,小数桁丸め
6162,mean_diastolic_bp,76.19875,76.20,小数桁丸め
6163,mean_diastolic_bp,94.81666667,94.82,小数桁丸め
6164,mean_diastolic_bp,83.625,83.63,小数桁丸め
6165,mean_diastolic_bp,74.70857143,74.71,小数桁丸め
6166,mean_diastolic_bp,74.304,74.30,小数桁丸め
6167,mean_diastolic_bp,83.90625,83.91,小数桁丸め
6168,mean_diastolic_bp,81.85625,81.86,小数桁丸め
6169,mean_diastolic_bp,84.09285714,84.09,小数桁丸め
6170,mean_diastolic_bp,78.56625,78.57,小数桁丸め
6171,mean_diastolic_bp,84.14857143,84.15,小数桁丸め
6172,mean_diastolic_bp,82.98428571,82.98,小数桁丸め
6174,mean_diastolic_bp,77.44833333,77.45,小数桁丸め
6175,mean_diastolic_bp,94.194,94.19,小数桁丸め
6176,mean_diastolic_bp,84.912,84.91,小数桁丸め
6177,mean_diastolic_bp,75.536,75.54,小数桁丸め
6178,mean_diastolic_bp,83.67444444,83.67,小数桁丸め
6180,mean_diastolic_bp,76.03125,76.03,小数桁丸め
6181,mean_diastolic_bp,71.60625,71.61,小数桁丸め
6182,mean_diastolic_bp,80.2325,80.23,小数桁丸め
6183,mean_diastolic_bp,70.20111111,70.20,小数桁丸め
6184,mean_diastolic_bp,82.97125,82.97,小数桁丸め
6186,mean_diastolic_bp,72.134,72.13,小数桁丸め
6187,mean_diastolic_bp,83.4225,83.42,小数桁丸め
6189,mean_diastolic_bp,76.68714286,76.69,小数桁丸め
6190,mean_diastolic_bp,74.20714286,74.21,小数桁丸め
6191,mean_diastolic_bp,79.3675,79.37,小数桁丸め
6192,mean_diastolic_bp,78.85714286,78.86,小数桁丸め
6194,mean_diastolic_bp,74.404,74.40,小数桁丸め
6195,mean_diastolic_bp,69.28857143,69.29,小数桁丸め
6197,mean_diastolic_bp,93.06666667,93.07,小数桁丸め
6199,mean_diastolic_bp,89.105,89.11,小数桁丸め
6200,mean_diastolic_bp,78.93428571,78.93,小数桁丸め
6201,mean_diastolic_bp,77.65142857,77.65,小数桁丸め
6202,mean_diastolic_bp,81.212,81.21,小数桁丸め
6204,mean_diastolic_bp,82.786,82.79,小数桁丸め
6205,mean_diastolic_bp,80.00857143,80.01,小数桁丸め
6206,mean_diastolic_bp,78.306,78.31,小数桁丸め
6207,mean_diastolic_bp,68.16428571,68.16,小数桁丸め
6208,mean_diastolic_bp,72.625,72.63,小数桁丸め
6209,mean_diastolic_bp,79.35333333,79.35,小数桁丸め
6210,mean_diastolic_bp,73.8775,73.88,小数桁丸め
6211,mean_diastolic_bp,91.97833333,91.98,小数桁丸め
6214,mean_diastolic_bp,73.306,73.31,小数桁丸め
6216,mean_diastolic_bp,72.03285714,72.03,小数桁丸め
6217,mean_diastolic_bp,75.43666667,75.44,小数桁丸め
6218,mean_diastolic_bp,78.50666667,78.51,小数桁丸め
6219,mean_diastolic_bp,87.70285714,87.70,小数桁丸め
6220,mean_diastolic_bp,86.68166667,86.68,小数桁丸め
6221,mean_diastolic_bp,73.426,73.43,小数桁丸め
6222,mean_diastolic_bp,76.45125,76.45,小数桁丸め
6223,mean_diastolic_bp,60.3575,60.36,小数桁丸め
6224,mean_diastolic_bp,75.254,75.25,小数桁丸め
6225,mean_diastolic_bp,93.03166667,93.03,小数桁丸め
6226,mean_diastolic_bp,72.504,72.50,小数桁丸め
6227,mean_diastolic_bp,82.78333333,82.78,小数桁丸め
6229,mean_diastolic_bp,75.484,75.48,小数桁丸め
6230,mean_diastolic_bp,75.72111111,75.72,小数桁丸め
6231,mean_diastolic_bp,76.5375,76.54,小数桁丸め
6232,mean_diastolic_bp,96.57166667,96.57,小数桁丸め
6233,mean_diastolic_bp,82.51285714,82.51,小数桁丸め
6234,mean_diastolic_bp,81.08875,81.09,小数桁丸め
6235,mean_diastolic_bp,83.70875,83.71,小数桁丸め
6236,mean_diastolic_bp,83.07142857,83.07,小数桁丸め
6237,mean_diastolic_bp,73.864,73.86,小数桁丸め
6238,mean_diastolic_bp,75.256,75.26,小数桁丸め
6240,mean_diastolic_bp,89.90857143,89.91,小数桁丸め
6242,mean_diastolic_bp,78.37857143,78.38,小数桁丸め
6243,mean_diastolic_bp,82.40666667,82.41,小数桁丸め
6244,mean_diastolic_bp,68.92571429,68.93,小数桁丸め
6245,mean_diastolic_bp,72.50285714,72.50,小数桁丸め
6246,mean_diastolic_bp,68.57428571,68.57,小数桁丸め
6247,mean_diastolic_bp,89.90857143,89.91,小数桁丸め
6248,mean_diastolic_bp,65.42142857,65.42,小数桁丸め
6249,mean_diastolic_bp,77.04444444,77.04,小数桁丸め
6250,mean_diastolic_bp,80.2325,80.23,小数桁丸め
6251,mean_diastolic_bp,82.578,82.58,小数桁丸め
6252,mean_diastolic_bp,88.755,88.76,小数桁丸め
6253,mean_diastolic_bp,75.745,75.75,小数桁丸め
6254,mean_diastolic_bp,73.355,73.36,小数桁丸め
6255,mean_diastolic_bp,80.25428571,80.25,小数桁丸め
6256,mean_diastolic_bp,77.70444444,77.70,小数桁丸め
6257,mean_diastolic_bp,84.68166667,84.68,小数桁丸め
6258,mean_diastolic_bp,82.69666667,82.70,小数桁丸め
6259,mean_diastolic_bp,82.248,82.25,小数桁丸め
6260,mean_diastolic_bp,72.34444444,72.34,小数桁丸め
6261,mean_diastolic_bp,74.07666667,74.08,小数桁丸め
6262,mean_diastolic_bp,85.10375,85.10,小数桁丸め
6264,mean_diastolic_bp,78.70714286,78.71,小数桁丸め
6265,mean_diastolic_bp,82.96625,82.97,小数桁丸め
6266,mean_diastolic_bp,86.84166667,86.84,小数桁丸め
6268,mean_diastolic_bp,72.19777778,72.20,小数桁丸め
6269,mean_diastolic_bp,78.44875,78.45,小数桁丸め
6270,mean_diastolic_bp,83.8325,83.83,小数桁丸め
6271,mean_diastolic_bp,75.00428571,75.00,小数桁丸め
6272,mean_diastolic_bp,85.64428571,85.64,小数桁丸め
6273,mean_diastolic_bp,87.92714286,87.93,小数桁丸め
6274,mean_diastolic_bp,88.50714286,88.51,小数桁丸め
6275,mean_diastolic_bp,94.88333333,94.88,小数桁丸め
6276,mean_diastolic_bp,65.43222222,65.43,小数桁丸め
6277,mean_diastolic_bp,73.426,73.43,小数桁丸め
6278,mean_diastolic_bp,85.444,85.44,小数桁丸め
6280,mean_diastolic_bp,76.105,76.11,小数桁丸め
6281,mean_diastolic_bp,80.29333333,80.29,小数桁丸め
6282,mean_diastolic_bp,69.47285714,69.47,小数桁丸め
6283,mean_diastolic_bp,77.06666667,77.07,小数桁丸め
6284,mean_diastolic_bp,77.31333333,77.31,小数桁丸め
6285,mean_diastolic_bp,69.36666667,69.37,小数桁丸め
6286,mean_diastolic_bp,70.545,70.55,小数桁丸め
6287,mean_diastolic_bp,67.88333333,67.88,小数桁丸め
6288,mean_diastolic_bp,74.304,74.30,小数桁丸め
6290,mean_diastolic_bp,71.942,71.94,小数桁丸め
6291,mean_diastolic_bp,83.612,83.61,小数桁丸め
6293,mean_diastolic_bp,86.185,86.19,小数桁丸め
6294,mean_diastolic_bp,78.90714286,78.91,小数桁丸め
6295,mean_diastolic_bp,76.365,76.37,小数桁丸め
6297,mean_diastolic_bp,74.70857143,74.71,小数桁丸め
6298,mean_diastolic_bp,90.26666667,90.27,小数桁丸め
6299,mean_diastolic_bp,71.68625,71.69,小数桁丸め
6300,mean_diastolic_bp,77.375,77.38,小数桁丸め
6302,mean_diastolic_bp,72.75857143,72.76,小数桁丸め
6303,mean_diastolic_bp,76.634,76.63,小数桁丸め
6305,mean_diastolic_bp,86.695,86.70,小数桁丸め
6306,mean_diastolic_bp,75.49666667,75.50,小数桁丸め
6307,mean_diastolic_bp,79.67111111,79.67,小数桁丸め
6311,mean_diastolic_bp,87.58666667,87.59,小数桁丸め
6312,mean_diastolic_bp,83.78571429,83.79,小数桁丸め
6314,mean_diastolic_bp,75.035,75.04,小数桁丸め
6315,mean_diastolic_bp,73.3325,73.33,小数桁丸め
6317,mean_diastolic_bp,86.185,86.19,小数桁丸め
6319,mean_diastolic_bp,74.61142857,74.61,小数桁丸め
6320,mean_diastolic_bp,73.69833333,73.70,小数桁丸め
6321,mean_diastolic_bp,85.67666667,85.68,小数桁丸め
6322,mean_diastolic_bp,80.53714286,80.54,小数桁丸め
6323,mean_diastolic_bp,88.29833333,88.30,小数桁丸め
6324,mean_diastolic_bp,82.71555556,82.72,小数桁丸め
6325,mean_diastolic_bp,92.56285714,92.56,小数桁丸め
6326,mean_diastolic_bp,85.02857143,85.03,小数桁丸め
6327,mean_diastolic_bp,74.01375,74.01,小数桁丸め
6328,mean_diastolic_bp,85.444,85.44,小数桁丸め
6330,mean_diastolic_bp,78.88285714,78.88,小数桁丸め
6331,mean_diastolic_bp,86.99666667,87.00,小数桁丸め
6332,mean_diastolic_bp,74.5725,74.57,小数桁丸め
6333,mean_diastolic_bp,80.58833333,80.59,小数桁丸め
6334,mean_diastolic_bp,81.93857143,81.94,小数桁丸め
6335,mean_diastolic_bp,77.23666667,77.24,小数桁丸め
6336,mean_diastolic_bp,73.36875,73.37,小数桁丸め
6337,mean_diastolic_bp,77.6975,77.70,小数桁丸め
6338,mean_diastolic_bp,61.955,61.96,小数桁丸め
6340,mean_diastolic_bp,76.51777778,76.52,小数桁丸め
6342,mean_diastolic_bp,71.976,71.98,小数桁丸め
6343,mean_diastolic_bp,73.225,73.23,小数桁丸め
6344,mean_diastolic_bp,89.11625,89.12,小数桁丸め
6345,mean_diastolic_bp,85.702,85.70,小数桁丸め
6346,mean_diastolic_bp,98.20555556,98.21,小数桁丸め
6348,mean_diastolic_bp,75.76714286,75.77,小数桁丸め
6349,mean_diastolic_bp,83.2025,83.20,小数桁丸め
6350,mean_diastolic_bp,74.2325,74.23,小数桁丸め
6351,mean_diastolic_bp,81.71142857,81.71,小数桁丸め
6352,mean_diastolic_bp,82.74571429,82.75,小数桁丸め
6353,mean_diastolic_bp,70.545,70.55,小数桁丸め
6354,mean_diastolic_bp,76.48666667,76.49,小数桁丸め
6355,mean_diastolic_bp,83.348,83.35,小数桁丸め
6358,mean_diastolic_bp,82.616,82.62,小数桁丸め
6359,mean_diastolic_bp,68.68625,68.69,小数桁丸め
6360,mean_diastolic_bp,65.73666667,65.74,小数桁丸め
6362,mean_diastolic_bp,86.18888889,86.19,小数桁丸め
6363,mean_diastolic_bp,74.408,74.41,小数桁丸め
6364,mean_diastolic_bp,87.97375,87.97,小数桁丸め
6365,mean_diastolic_bp,84.15142857,84.15,小数桁丸め
6367,mean_diastolic_bp,75.084,75.08,小数桁丸め
6368,mean_diastolic_bp,72.6875,72.69,小数桁丸め
6370,mean_diastolic_bp,81.78428571,81.78,小数桁丸め
6371,mean_diastolic_bp,72.99857143,73.00,小数桁丸め
6373,mean_diastolic_bp,77.51666667,77.52,小数桁丸め
6374,mean_diastolic_bp,81.136,81.14,小数桁丸め
6375,mean_diastolic_bp,80.2275,80.23,小数桁丸め
6376,mean_diastolic_bp,66.39142857,66.39,小数桁丸め
6377,mean_diastolic_bp,93.64833333,93.65,小数桁丸め
6378,mean_diastolic_bp,98.84666667,98.85,小数桁丸め
6379,mean_diastolic_bp,84.33666667,84.34,小数桁丸め
6380,mean_diastolic_bp,83.136,83.14,小数桁丸め
6381,mean_diastolic_bp,81.55333333,81.55,小数桁丸め
6382,mean_diastolic_bp,72.16714286,72.17,小数桁丸め
6383,mean_diastolic_bp,76.31142857,76.31,小数桁丸め
6384,mean_diastolic_bp,82.0075,82.01,小数桁丸め
6385,mean_diastolic_bp,70.10888889,70.11,小数桁丸め
6386,mean_diastolic_bp,89.11625,89.12,小数桁丸め
6387,mean_diastolic_bp,86.30875,86.31,小数桁丸め
6388,mean_diastolic_bp,84.36166667,84.36,小数桁丸め
6390,mean_diastolic_bp,64.28666667,64.29,小数桁丸め
6391,mean_diastolic_bp,75.42833333,75.43,小数桁丸め
6392,mean_diastolic_bp,76.45125,76.45,小数桁丸め
6393,mean_diastolic_bp,73.76125,73.76,小数桁丸め
6394,mean_diastolic_bp,87.58666667,87.59,小数桁丸め
6395,mean_diastolic_bp,82.005,82.01,小数桁丸め
6396,mean_diastolic_bp,74.81166667,74.81,小数桁丸め
6397,mean_diastolic_bp,79.97777778,79.98,小数桁丸め
6398,mean_diastolic_bp,80.40333333,80.40,小数桁丸め
6399,mean_diastolic_bp,93.275,93.28,小数桁丸め
6400,mean_diastolic_bp,81.904,81.90,小数桁丸め
6401,mean_diastolic_bp,75.73857143,75.74,小数桁丸め
6402,mean_diastolic_bp,83.06666667,83.07,小数桁丸め
6403,mean_diastolic_bp,77.90555556,77.91,小数桁丸め
6405,mean_diastolic_bp,91.635,91.64,小数桁丸め
6406,mean_diastolic_bp,74.22125,74.22,小数桁丸め
6407,mean_diastolic_bp,80.52714286,80.53,小数桁丸め
6408,mean_diastolic_bp,76.61166667,76.61,小数桁丸め
6409,mean_diastolic_bp,74.178,74.18,小数桁丸め
6410,mean_diastolic_bp,76.85875,76.86,小数桁丸め
6411,mean_diastolic_bp,85.694,85.69,小数桁丸め
6412,mean_diastolic_bp,67.41714286,67.42,小数桁丸め
6413,mean_diastolic_bp,78.07666667,78.08,小数桁丸め
6414,mean_diastolic_bp,76.79166667,76.79,小数桁丸め
6415,mean_diastolic_bp,79.44125,79.44,小数桁丸め
6416,mean_diastolic_bp,73.29571429,73.30,小数桁丸め
6417,mean_diastolic_bp,93.175,93.18,小数桁丸め
6419,mean_diastolic_bp,79.51222222,79.51,小数桁丸め
6420,mean_diastolic_bp,87.78142857,87.78,小数桁丸め
6421,mean_diastolic_bp,74.474,74.47,小数桁丸め
6422,mean_diastolic_bp,93.275,93.28,小数桁丸め
6423,mean_diastolic_bp,78.902,78.90,小数桁丸め
6424,mean_diastolic_bp,66.95857143,66.96,小数桁丸め
6425,mean_diastolic_bp,82.25888889,82.26,小数桁丸め
6426,mean_diastolic_bp,83.0475,83.05,小数桁丸め
6427,mean_diastolic_bp,88.45333333,88.45,小数桁丸め
6428,mean_diastolic_bp,78.07666667,78.08,小数桁丸め
6429,mean_diastolic_bp,83.884,83.88,小数桁丸め
6430,mean_diastolic_bp,87.70285714,87.70,小数桁丸め
6431,mean_diastolic_bp,89.77222222,89.77,小数桁丸め
6432,mean_diastolic_bp,75.49666667,75.50,小数桁丸め
6433,mean_diastolic_bp,94.295,94.30,小数桁丸め
6434,mean_diastolic_bp,74.684,74.68,小数桁丸め
6435,mean_diastolic_bp,71.85166667,71.85,小数桁丸め
6436,mean_diastolic_bp,91.738,91.74,小数桁丸め
6437,mean_diastolic_bp,79.27333333,79.27,小数桁丸め
6438,mean_diastolic_bp,68.57428571,68.57,小数桁丸め
6439,mean_diastolic_bp,84.41857143,84.42,小数桁丸め
6440,mean_diastolic_bp,88.14777778,88.15,小数桁丸め
6441,mean_diastolic_bp,82.51142857,82.51,小数桁丸め
6443,mean_diastolic_bp,87.17571429,87.18,小数桁丸め
6444,mean_diastolic_bp,63.0625,63.06,小数桁丸め
6446,mean_diastolic_bp,71.68625,71.69,小数桁丸め
6447,mean_diastolic_bp,62.9975,63.00,小数桁丸め
6448,mean_diastolic_bp,84.43666667,84.44,小数桁丸め
6449,mean_diastolic_bp,85.3275,85.33,小数桁丸め
6450,mean_diastolic_bp,77.31333333,77.31,小数桁丸め
6451,mean_diastolic_bp,83.44285714,83.44,小数桁丸め
6452,mean_diastolic_bp,82.578,82.58,小数桁丸め
6453,mean_diastolic_bp,82.83555556,82.84,小数桁丸め
6454,mean_diastolic_bp,82.08333333,82.08,小数桁丸め
6455,mean_diastolic_bp,57.43625,57.44,小数桁丸め
6456,mean_diastolic_bp,74.51111111,74.51,小数桁丸め
6457,mean_diastolic_bp,78.94111111,78.94,小数桁丸め
6458,mean_diastolic_bp,82.70833333,82.71,小数桁丸め
6459,mean_diastolic_bp,95.935,95.94,小数桁丸め
6461,mean_diastolic_bp,79.25166667,79.25,小数桁丸め
6462,mean_diastolic_bp,82.10333333,82.10,小数桁丸め
6463,mean_diastolic_bp,83.90625,83.91,小数桁丸め
6464,mean_diastolic_bp,78.65666667,78.66,小数桁丸め
6466,mean_diastolic_bp,71.078,71.08,小数桁丸め
6467,mean_diastolic_bp,67.9825,67.98,小数桁丸め
6468,mean_diastolic_bp,74.43833333,74.44,小数桁丸め
6469,mean_diastolic_bp,83.9775,83.98,小数桁丸め
6470,mean_diastolic_bp,78.902,78.90,小数桁丸め
6471,mean_diastolic_bp,75.00428571,75.00,小数桁丸め
6472,mean_diastolic_bp,86.58142857,86.58,小数桁丸め
6474,mean_diastolic_bp,82.16375,82.16,小数桁丸め
6475,mean_diastolic_bp,73.54125,73.54,小数桁丸め
6476,mean_diastolic_bp,76.95571429,76.96,小数桁丸め
6477,mean_diastolic_bp,92.65166667,92.65,小数桁丸め
